alpha_g,alpha_l,rho_wood,c_wood
9.5949888579671061e-01,4.0501114203289390e-02,5.6558730082627747e+01,5.1165088248092047e+01
9.6011592368293519e-01,3.9884076317064809e-02,5.5714999610504833e+01,5.1534479772342273e+01
9.6072842041074913e-01,3.9271579589250871e-02,5.4877478665892845e+01,5.1909687369736986e+01
9.6133636993505744e-01,3.8663630064942556e-02,5.4046175514784778e+01,5.2290843284136741e+01
9.6193976625564337e-01,3.8060233744356631e-02,5.3221098361807663e+01,5.2678083762754802e+01
9.6253860341722897e-01,3.7461396582771034e-02,5.2402255350139711e+01,5.3071549206673573e+01
9.6313287550953330e-01,3.6867124490466696e-02,5.1589654561430741e+01,5.3471384328102410e+01
9.6372257666733063e-01,3.6277423332669367e-02,5.0783304015722621e+01,5.3877738314727303e+01
9.6430770107050867e-01,3.5692298929491328e-02,4.9983211671369624e+01,5.4290765001522090e+01
9.6488824294412567e-01,3.5111757055874326e-02,4.9189385424960314e+01,5.4710623050411606e+01
9.6546419655846782e-01,3.4535803441532176e-02,4.8401833111239121e+01,5.5137476138202032e+01
9.6603555622910542e-01,3.3964443770894581e-02,4.7620562503029511e+01,5.5571493153216444e+01
9.6660231631694926e-01,3.3397683683050738e-02,4.6845581311156849e+01,5.6012848401101884e+01
9.6716447122830607e-01,3.2835528771693934e-02,4.6076897184372683e+01,5.6461721820300220e+01
9.6772201541493363e-01,3.2277984585066366e-02,4.5314517709279237e+01,5.6918299207706553e+01
9.6827494337409614e-01,3.1725056625903858e-02,4.4558450410253869e+01,5.7382772455070345e+01
9.6882324964861777e-01,3.1176750351382232e-02,4.3808702749375698e+01,5.7855339796726831e+01
9.6936692882693709e-01,3.0633071173062909e-02,4.3065282126351256e+01,5.8336206069285737e+01
9.6990597554315983e-01,3.0094024456840174e-02,4.2328195878442351e+01,5.8825582983939327e+01
9.7044038447711278e-01,2.9559615522887217e-02,4.1597451280392313e+01,5.9323689412097245e+01
9.7097015035439527e-01,2.9029849645604733e-02,4.0873055544355651e+01,5.9830751685094484e+01
9.7149526794643226e-01,2.8504732053567738e-02,4.0155015819825401e+01,6.0347003908772628e+01
9.7201573207052483e-01,2.7984267929475171e-02,3.9443339193564192e+01,6.0872688293777244e+01
9.7253153758990241e-01,2.7468462410097594e-02,3.8738032689532687e+01,6.1408055502476806e+01
9.7304267941377265e-01,2.6957320586227351e-02,3.8039103268821492e+01,6.1953365013457201e+01
9.7354915249737206e-01,2.6450847502627939e-02,3.7346557829581876e+01,6.2508885504615364e+01
9.7405095184201596e-01,2.5949048157984045e-02,3.6660403206957511e+01,6.3074895255936475e+01
9.7454807249514719e-01,2.5451927504852812e-02,3.5980646173017774e+01,6.3651682573110946e+01
9.7504050955038590e-01,2.4959490449614097e-02,3.5307293436689754e+01,6.4239546233225582e+01
9.7552825814757682e-01,2.4471741852423179e-02,3.4640351643693592e+01,6.4838795953838158e+01
9.7601131347283832e-01,2.3988686527161684e-02,3.3979827376475377e+01,6.5449752886839661e+01
9.7648967075860937e-01,2.3510329241390626e-02,3.3325727154142918e+01,6.6072750138592127e+01
9.7696332528369667e-01,2.3036674716303329e-02,3.2678057432401381e+01,6.6708133317935676e+01
9.7743227237332153e-01,2.2567727626678469e-02,3.2036824603489080e+01,6.7356261113762613e+01
9.7789650739916500e-01,2.2103492600834995e-02,3.1402034996115855e+01,6.8017505903967304e+01
9.7835602577941527e-01,2.1643974220584727e-02,3.0773694875398206e+01,6.8692254397711480e+01
9.7881082297881106e-01,2.1189177021188943e-02,3.0151810442799977e+01,6.9380908313059464e+01
9.7926089450868803e-01,2.0739105491311971e-02,2.9536387836068872e+01,7.0083885092197661e+01
9.7970623592702144e-01,2.0293764072978560e-02,2.8927433129178187e+01,7.0801618656581383e+01
9.8014684283847153e-01,1.9853157161528467e-02,2.8324952332264690e+01,7.1534560204532966e+01
9.8058271089442595e-01,1.9417289105574054e-02,2.7728951391570646e+01,7.2283179053967615e+01
9.8101383579304291e-01,1.8986164206957090e-02,2.7139436189384760e+01,7.3047963533121944e+01
9.8144021327929387e-01,1.8559786720706128e-02,2.6556412543983885e+01,7.3829421922348573e+01
9.8186183914500491e-01,1.8138160854995089e-02,2.5979886209576389e+01,7.4628083450251367e+01
9.8227870922889904e-01,1.7721290771100962e-02,2.5409862876244311e+01,7.5444499347665001e+01
9.8269081941663694e-01,1.7309180583363060e-02,2.4846348169887680e+01,7.6279243963214782e+01
9.8309816564085739e-01,1.6901834359142609e-02,2.4289347652169202e+01,7.7132915944454297e+01
9.8350074388121755e-01,1.6499256118782446e-02,2.3738866820459190e+01,7.8006139488850692e+01
9.8389855016443273e-01,1.6101449835567272e-02,2.3194911107781220e+01,7.8899565669175715e+01
9.8429158056431554e-01,1.5708419435684462e-02,2.2657485882758511e+01,7.9813873838171531e+01
9.8467983120181468e-01,1.5320168798185319e-02,2.2126596449560974e+01,8.0749773117688221e+01
9.8506329824505290e-01,1.4936701754947102e-02,2.1602248047853269e+01,8.1708003977837251e+01
9.8544197790936550e-01,1.4558022090634504e-02,2.1084445852742142e+01,8.2689339912077898e+01
9.8581586645733699e-01,1.4184133542663013e-02,2.0573194974726334e+01,8.3694589214532158e+01
9.8618496019883828e-01,1.3815039801161721e-02,2.0068500459645694e+01,8.4724596866245903e+01
9.8654925549106331e-01,1.3450744508936685e-02,1.9570367288631111e+01,8.5780246537532705e+01
9.8690874873856438e-01,1.3091251261435621e-02,1.9078800378056229e+01,8.6862462713986133e+01
9.8726343639328862e-01,1.2736563606711382e-02,1.8593804579487500e+01,8.7972212954219984e+01
9.8761331495461169e-01,1.2386685045388313e-02,1.8115384679638179e+01,8.9110510287857110e+01
9.8795838096937372e-01,1.2041619030626283e-02,1.7643545400319155e+01,9.0278415762806958e+01
9.8829863103191229e-01,1.1701368968087711e-02,1.7178291398393846e+01,9.1477041151338398e+01
9.8863406178409674e-01,1.1365938215903260e-02,1.6719627265731294e+01,9.2707551824985032e+01
9.8896466991536092e-01,1.1035330084639083e-02,1.6267557529161387e+01,9.3971169808789668e+01
9.8929045216273603e-01,1.0709547837263966e-02,1.5822086650429917e+01,9.5269177025885696e+01
9.8961140531088287e-01,1.0388594689117125e-02,1.5383219026154560e+01,9.6602918743849813e+01
9.8992752619212343e-01,1.0072473807876570e-02,1.4950958987781602e+01,9.7973807234660512e+01
9.9023881168647221e-01,9.7611883135277910e-03,1.4525310801543135e+01,9.9383325660425683e+01
9.9054525872166699e-01,9.4547412783330120e-03,1.4106278668415005e+01,1.0083303219727198e+02
9.9084686427319946e-01,9.1531357268005431e-03,1.3693866724074908e+01,1.0232456440989246e+02
9.9114362536434442e-01,8.8563746356555839e-03,1.3288079038862470e+01,1.0385964388916842e+02
9.9143553906618953e-01,8.5644609338104694e-03,1.2888919617738559e+01,1.0544008116499765e+02
9.9172260249766486e-01,8.2773975023351376e-03,1.2496392400244895e+01,1.0706778090585966e+02
9.9200481282556985e-01,7.9951871744301517e-03,1.2110501260467178e+01,1.0874474741567137e+02
9.9228216726460272e-01,7.7178327353972787e-03,1.1731250006994845e+01,1.1047309043708978e+02
9.9255466307738693e-01,7.4453369226130661e-03,1.1358642382884936e+01,1.1225503126831958e+02
9.9282229757449902e-01,7.1777024255009758e-03,1.0992682065624003e+01,1.1409290919774608e+02
9.9308506811449448e-01,6.9149318855055153e-03,1.0633372667092727e+01,1.1598918825693104e+02
9.9334297210393407e-01,6.6570278960659257e-03,1.0280717733529947e+01,1.1794646428762833e+02
9.9359600699740958e-01,6.4039930025904246e-03,9.9347207454974278e+00,1.1996747231207785e+02
9.9384417029756889e-01,6.1558297024311148e-03,9.5953851178455682e+00,1.2205509418764153e+02
9.9408745955514033e-01,5.9125404448596708e-03,9.2627141996801363e+00,1.2421236651639931e+02
9.9432587236895698e-01,5.6741276310430244e-03,8.9367112743290384e+00,1.2644248876710162e+02
9.9455940638598084e-01,5.4405936140191624e-03,8.6173795593092120e+00,1.2874883155021121e+02
9.9478805930132541e-01,5.2119406986745886e-03,8.3047222062958177e+00,1.3113494496587114e+02
9.9501182885827877e-01,4.9881711417212315e-03,7.9987423010906529e+00,1.3360456691859807e+02
9.9523071284832554e-01,4.7692871516744617e-03,7.6994428635921075e+00,1.3616163126002058e+02
9.9544470911116933e-01,4.5552908888306654e-03,7.4068268477644832e+00,1.3881027558076673e+02
9.9565381553475329e-01,4.3461844652467052e-03,7.1208971416099178e+00,1.4155484842276999e+02
9.9585803005528140e-01,4.1419699447186042e-03,6.8416565671392311e+00,1.4439991562188706e+02
9.9605735065723888e-01,3.9426493427611176e-03,6.5691078803440011e+00,1.4735026541506562e+02
9.9625177537341192e-01,3.7482246265880814e-03,6.3032537711696843e+00,1.5041091185351436e+02
9.9644130228490679e-01,3.5586977150932064e-03,6.0440968634893562e+00,1.5358709594972214e+02
9.9662592952116968e-01,3.3740704788303155e-03,5.7916397150766876e+00,1.5688428384751185e+02
9.9680565526000420e-01,3.1943447399958025e-03,5.5458848175819631e+00,1.6030816113552464e+02
9.9698047772758980e-01,3.0195222724102022e-03,5.3068345965068744e+00,1.6386462222008967e+02
9.9715039519849946e-01,2.8496048015005382e-03,5.0744914111803849e+00,1.6755975342645917e+02
9.9731540599571611e-01,2.6845940042838912e-03,4.8488575547362647e+00,1.7139980820087249e+02
9.9747550849065014e-01,2.5244915093498577e-03,4.6299352540891006e+00,1.7539117243199013e+02
9.9763070110315422e-01,2.3692988968457840e-03,4.4177266699141038e+00,1.7954031749064524e+02
9.9778098230154000e-01,2.2190176984600019e-03,4.2122338966241930e+00,1.8385373809458338e+02
9.9792635060259283e-01,2.0736493974071735e-03,4.0134589623499499e+00,1.8833787153312028e+02
9.9806680457158625e-01,1.9331954284137476e-03,3.8214038289197338e+00,1.9299899413335444e+02
9.9820234282229614e-01,1.7976571777038597e-03,3.6360703918404012e+00,1.9784309011707367e+02
9.9833296401701488e-01,1.6670359829851211e-03,3.4574604802778746e+00,2.0287568719840266e+02
9.9845866686656404e-01,1.5413331334359626e-03,3.2855758570398370e+00,2.0810165243347470e+02
9.9857945013030691e-01,1.4205498696930885e-03,3.1204182185585738e+00,2.1352494100451869e+02
9.9869531261616185e-01,1.3046873838381545e-03,2.9619891948727615e+00,2.1914828988275309e+02
9.9880625318061256e-01,1.1937468193874423e-03,2.8102903496133411e+00,2.2497284779336312e+02
9.9891227072872080e-01,1.0877292712792030e-03,2.6653231799862209e+00,2.3099773278912349e+02
9.9901336421413578e-01,9.8663578586422052e-04,2.5270891167593650e+00,2.3721950929044272e+02
9.9910953263910596e-01,8.9046736089404277e-04,2.3955895242467053e+00,2.4363157803234367e+02
9.9920077505448757e-01,7.9922494551243339e-04,2.2708257002964514e+00,2.5022347544291870e+02
9.9928709055975484e-01,7.1290944024515746e-04,2.1527988762771235e+00,2.5698008414987680e+02
9.9936847830300879e-01,6.3152169699121075e-04,2.0415102170655595e+00,2.6388076424373224e+02
9.9944493748098495e-01,5.5506251901504822e-04,1.9369608210362890e+00,2.7089842631775207e+02
9.9951646733906241e-01,4.8353266093759117e-04,1.8391517200492355e+00,2.7799858274426680e+02
9.9958306717126999e-01,4.1693282873001003e-04,1.7480838794412161e+00,2.8513843338683552e+02
9.9964473632029460e-01,3.5526367970539763e-04,1.6637581980145546e+00,2.9226606556821434e+02
9.9970147417748645e-01,2.9852582251355120e-04,1.5861755080299471e+00,2.9931987406775522e+02
9.9975328018286580e-01,2.4671981713419999e-04,1.5153365751972017e+00,3.0622833204922244e+02
9.9980015382512821e-01,1.9984617487178724e-04,1.4512420986681027e+00,3.1291026293173610e+02
9.9984209464164997e-01,1.5790535835003006e-04,1.3938927110289729e+00,3.1927576905279045e+02
9.9987910221849208e-01,1.2089778150792263e-04,1.3432889782952073e+00,3.2522795683245522e+02
9.9991117619040448e-01,8.8823809595517389e-05,1.2994313999055049e+00,3.3066555159016127e+02
9.9993831624083029e-01,6.1683759169706143e-05,1.2623204087161000e+00,3.3548641287813354e+02
9.9996052210190811e-01,3.9477898091888619e-05,1.2319563709975738e+00,3.3959184470676610e+02
9.9997779355447491e-01,2.2206445525085883e-05,1.2083395864309077e+00,3.4289145612402541e+02
9.9999013042806850e-01,9.8695719314978447e-06,1.1914702881041428e+00,3.4530818958685450e+02
9.9999753260092916e-01,2.4673990708379279e-06,1.1813486425101041e+00,3.4678302953812857e+02
1.0000000000000000e+00,0.0000000000000000e+00,1.1779747495459434e+00,3.4727886484086076e+02
